S#,C#,GRADE
10361780,0122,30
10361780,3073,55
10361780,0378,77
10361780,0337,35
10361780,2239,64
10361780,2973,95
10361780,0236,72
10361780,2419,66
10361780,1684,82
10361780,1173,79
10361780,2897,56
10361780,2182,40
10361780,0557,58
10361780,2317,84
10361780,1645,82
10361780,1117,45
10361780,1581,75
10361780,0545,90
10361780,0908,34
10361780,3309,35
62161507,2419,66
62161507,2148,58
62161507,2139,39
62161507,1656,62
62161507,0457,54
62161507,2830,88
62161507,3663,72
62161507,2554,74
62161507,3415,97
62161507,0708,84
62161507,2956,38
62161507,1073,72
62161507,0018,43
62161507,1663,53
62161507,2264,96
62161507,2659,74
62161507,2457,42
62161507,2933,65
62161507,1088,38
62161507,1538,93
88615748,3346,81
88615748,1372,56
88615748,3030,79
88615748,3248,71
88615748,0214,32
88615748,2875,69
88615748,1164,42
88615748,3333,34
88615748,2886,34
88615748,2102,66
88615748,2342,40
88615748,1729,82
88615748,1399,51
88615748,1673,50
88615748,2898,36
88615748,1143,45
88615748,2140,39
88615748,2407,67
88615748,0947,44
88615748,3417,52
47587894,1196,73
47587894,2633,81
47587894,3647,63
47587894,2035,30
47587894,0615,36
47587894,2765,38
47587894,0085,42
47587894,2152,57
47587894,0229,46
47587894,0270,95
47587894,0567,93
47587894,2947,32
47587894,1422,50
47587894,3380,38
47587894,3073,40
47587894,1456,84
47587894,2817,41
47587894,1787,79
47587894,3644,87
47587894,1780,31
73295247,3367,94
73295247,2376,46
73295247,3595,51
73295247,1901,85
73295247,0772,50
73295247,2595,37
73295247,2971,58
73295247,2436,74
73295247,1156,54
73295247,1690,92
73295247,2928,100
73295247,3062,45
73295247,3329,32
73295247,3309,87
73295247,1462,80
73295247,1563,91
73295247,1736,73
73295247,2018,73
73295247,0689,57
73295247,1473,49
71805517,3471,68
71805517,1018,57
71805517,0999,87
71805517,3279,66
71805517,3495,62
71805517,1669,54
71805517,0888,77
71805517,2318,31
71805517,1497,79
71805517,1175,68
71805517,3260,52
71805517,2202,49
71805517,1163,88
71805517,2993,81
71805517,0179,61
71805517,2128,64
71805517,2883,79
71805517,1508,79
71805517,3060,77
71805517,3351,99
31317543,1473,73
31317543,0176,37
31317543,1783,72
31317543,2253,86
31317543,1091,71
31317543,2229,64
31317543,2429,50
31317543,0780,86
31317543,1342,31
31317543,2985,51
31317543,0834,49
31317543,1840,80
31317543,2388,61
31317543,1044,67
31317543,0250,62
31317543,0794,86
31317543,0262,33
31317543,1477,73
31317543,2474,53
31317543,2604,97
28035462,0634,91
28035462,1889,69
28035462,0844,54
28035462,2331,34
28035462,1838,96
28035462,2136,56
28035462,0890,47
28035462,0658,54
28035462,1284,70
28035462,1711,44
28035462,2903,66
28035462,0310,81
28035462,1032,48
28035462,1591,71
28035462,0813,73
28035462,2861,34
28035462,2990,35
28035462,1304,80
28035462,1339,50
28035462,3539,50
80283662,3043,100
80283662,3349,34
80283662,1795,90
80283662,3005,96
80283662,1552,33
80283662,2114,73
80283662,2152,41
80283662,2373,62
80283662,1948,53
80283662,2577,86
80283662,0946,82
80283662,0140,47
80283662,0079,95
80283662,3625,72
80283662,3500,73
80283662,1041,36
80283662,1906,89
80283662,3395,69
80283662,2043,69
80283662,0311,50
86014361,2521,46
86014361,0740,60
86014361,2320,84
86014361,2331,64
86014361,1398,36
86014361,0777,91
86014361,1505,69
86014361,2985,54
86014361,3607,39
86014361,0207,45
86014361,3456,67
86014361,2561,64
86014361,2091,80
86014361,1647,84
86014361,3407,93
86014361,1449,62
86014361,0571,68
86014361,0815,46
86014361,2224,80
86014361,1085,51
42288808,3334,36
42288808,3441,82
42288808,0099,64
42288808,1673,71
42288808,3551,66
42288808,1787,50
42288808,1707,99
42288808,2123,39
42288808,1877,50
42288808,2031,41
42288808,0224,78
42288808,2659,50
42288808,1066,55
42288808,1486,53
42288808,0323,92
42288808,2887,97
42288808,1802,33
42288808,0101,67
42288808,3204,46
42288808,1250,63
43364088,1393,42
43364088,1150,98
43364088,0655,96
43364088,1567,84
43364088,2276,85
43364088,2925,87
43364088,1291,84
43364088,0073,50
43364088,3631,50
43364088,1370,91
43364088,0373,90
43364088,1272,65
43364088,1268,41
43364088,3043,53
43364088,3049,37
43364088,1067,64
43364088,1911,82
43364088,1274,91
43364088,1048,54
43364088,1688,76
36108478,0595,59
36108478,2697,35
36108478,2499,99
36108478,0774,66
36108478,0090,99
36108478,0345,81
36108478,2368,94
36108478,1888,39
36108478,0682,31
36108478,0277,39
36108478,3672,81
36108478,2945,59
36108478,1675,84
36108478,1017,41
36108478,2235,38
36108478,2670,65
36108478,3439,96
36108478,2440,63
36108478,3243,56
36108478,0612,98
60421685,1539,67
60421685,1181,54
60421685,2769,63
60421685,3346,81
60421685,2220,94
60421685,2341,80
60421685,3669,90
60421685,1698,89
60421685,0038,33
60421685,1635,79
60421685,0203,59
60421685,3512,45
60421685,3557,32
60421685,2400,94
60421685,2807,40
60421685,3352,85
60421685,3322,55
60421685,2075,58
60421685,2948,99
60421685,2890,55
46000076,3420,34
46000076,3543,34
46000076,2365,93
46000076,2986,97
46000076,3661,78
46000076,2417,72
46000076,0520,46
46000076,2019,69
46000076,2029,40
46000076,3245,74
46000076,1870,86
46000076,2177,53
46000076,0273,99
46000076,2976,69
46000076,2465,52
46000076,1806,49
46000076,2149,43
46000076,0860,85
46000076,2344,45
46000076,2788,98
29557778,3186,76
29557778,1426,87
29557778,2704,33
29557778,0793,79
29557778,2369,98
29557778,1182,81
29557778,2330,72
29557778,1070,98
29557778,1469,98
29557778,1829,77
29557778,1472,80
29557778,0036,53
29557778,2186,90
29557778,0447,87
29557778,1616,76
29557778,0640,75
29557778,0646,39
29557778,0253,89
29557778,3490,48
29557778,0753,39
67320942,3328,42
67320942,1959,56
67320942,3307,68
67320942,3061,87
67320942,0825,70
67320942,0808,82
67320942,2544,90
67320942,0523,47
67320942,2684,79
67320942,3323,98
67320942,0662,30
67320942,3343,43
67320942,1205,93
67320942,0636,81
67320942,0887,92
67320942,0900,92
67320942,2398,53
67320942,0184,90
67320942,0951,99
67320942,3225,56
22484788,1371,45
22484788,3506,61
22484788,2225,80
22484788,3403,36
22484788,0573,73
22484788,0268,44
22484788,2911,71
22484788,0824,30
22484788,0689,43
22484788,2236,79
22484788,3029,49
22484788,2262,51
22484788,1613,67
22484788,3621,77
22484788,2281,52
22484788,3603,90
22484788,2135,42
22484788,2688,95
22484788,1161,86
22484788,2002,87
65314639,0597,58
65314639,2272,47
65314639,2782,93
65314639,2664,91
65314639,3275,88
65314639,2781,30
65314639,2301,61
65314639,1048,100
65314639,3083,58
65314639,2231,68
65314639,0036,45
65314639,3261,43
65314639,2522,65
65314639,2375,56
65314639,1725,48
65314639,2848,82
65314639,2798,66
65314639,0274,55
65314639,1800,60
65314639,0423,92
44429911,1704,92
44429911,0826,33
44429911,2118,76
44429911,3297,88
44429911,3032,89
44429911,0645,30
44429911,2604,48
44429911,0175,51
44429911,0099,40
44429911,3182,100
44429911,1202,98
44429911,3527,65
44429911,3029,44
44429911,1485,87
44429911,0280,87
44429911,2686,37
44429911,0055,87
44429911,1126,30
44429911,2287,78
44429911,2035,86
91462963,0366,42
91462963,3446,82
91462963,2433,60
91462963,2374,74
91462963,0641,82
91462963,3563,36
91462963,0769,93
91462963,1148,97
91462963,0168,78
91462963,1900,47
91462963,1340,92
91462963,0582,83
91462963,0876,57
91462963,0646,98
91462963,3322,47
91462963,0334,67
91462963,1464,49
91462963,1382,98
91462963,1254,53
91462963,1334,31
80745829,1339,65
80745829,1833,48
80745829,2082,75
80745829,2253,84
80745829,0354,32
80745829,1338,35
80745829,3680,94
80745829,1987,64
80745829,2437,85
80745829,1657,96
80745829,0882,57
80745829,2064,74
80745829,0998,63
80745829,0547,57
80745829,2815,63
80745829,1938,73
80745829,0431,91
80745829,2616,49
80745829,3586,48
80745829,1649,60
71031241,2899,34
71031241,0352,62
71031241,0028,36
71031241,0229,66
71031241,1968,46
71031241,2140,59
71031241,0472,60
71031241,2374,52
71031241,0119,89
71031241,0657,43
71031241,0846,54
71031241,2349,36
71031241,3364,60
71031241,3583,36
71031241,0112,30
71031241,2925,76
71031241,0500,94
71031241,3109,82
71031241,0656,80
71031241,1387,58
27745304,2592,87
27745304,1541,95
27745304,1341,51
27745304,0037,77
27745304,2749,88
27745304,0632,50
27745304,0035,53
27745304,1109,78
27745304,1533,53
27745304,1771,73
27745304,2692,44
27745304,3109,52
27745304,2083,40
27745304,1129,62
27745304,1561,42
27745304,2596,80
27745304,2192,58
27745304,0693,53
27745304,0296,87
27745304,2803,78
55908120,3005,87
55908120,0737,38
55908120,3188,76
55908120,1011,67
55908120,1706,92
55908120,3445,89
55908120,0661,77
55908120,0819,87
55908120,2189,88
55908120,0396,90
55908120,1788,60
55908120,0766,51
55908120,2914,50
55908120,2509,60
55908120,3481,59
55908120,3091,68
55908120,2529,47
55908120,3269,39
55908120,2757,50
55908120,1723,30
91399325,2307,50
91399325,2572,48
91399325,1273,79
91399325,3366,39
91399325,1976,72
91399325,0052,52
91399325,2535,78
91399325,2094,40
91399325,0901,41
91399325,0902,75
91399325,1620,89
91399325,0384,35
91399325,2896,76
91399325,3484,80
91399325,1974,75
91399325,3515,42
91399325,2341,69
91399325,3279,79
91399325,0475,81
91399325,2746,95
69756361,1735,94
69756361,0368,59
69756361,0678,92
69756361,0270,30
69756361,1002,53
69756361,2740,48
69756361,0163,64
69756361,2257,86
69756361,0863,87
69756361,2168,36
69756361,0595,39
69756361,1925,63
69756361,0147,44
69756361,2935,31
69756361,1671,76
69756361,2929,86
69756361,0108,43
69756361,1906,91
69756361,2612,63
69756361,1719,97
75687338,2151,76
75687338,1052,62
75687338,3254,96
75687338,3520,92
75687338,2240,51
75687338,3105,46
75687338,2038,80
75687338,0754,93
75687338,1453,75
75687338,2466,71
75687338,3265,33
75687338,3009,89
75687338,3367,57
75687338,2581,93
75687338,2482,64
75687338,1270,53
75687338,2200,72
75687338,1923,64
75687338,0971,41
75687338,0090,43
67967959,2482,56
67967959,0536,79
67967959,3226,77
67967959,2465,36
67967959,0736,54
67967959,2874,67
67967959,2423,55
67967959,0148,82
67967959,3370,32
67967959,1440,87
67967959,3553,68
67967959,2462,30
67967959,1037,74
67967959,0325,61
67967959,3310,44
67967959,0675,56
67967959,1093,39
67967959,1002,99
67967959,2079,96
67967959,1480,62
49305435,2987,100
49305435,1555,39
49305435,2329,64
49305435,1314,92
49305435,1531,80
49305435,0775,82
49305435,0241,41
49305435,2494,75
49305435,3674,91
49305435,1766,62
49305435,1718,70
49305435,0972,95
49305435,1951,41
49305435,1559,78
49305435,1606,88
49305435,2380,53
49305435,2881,43
49305435,1532,47
49305435,1376,99
49305435,1625,92
24971915,2732,60
24971915,0111,31
24971915,3067,71
24971915,3099,56
24971915,1295,94
24971915,3380,90
24971915,2644,55
24971915,1758,86
24971915,0801,41
24971915,0799,83
24971915,0887,73
24971915,3236,78
24971915,1489,79
24971915,2459,62
24971915,1646,82
24971915,0055,64
24971915,2633,94
24971915,3135,63
24971915,0432,43
24971915,1694,84
59385475,3238,89
59385475,1849,43
59385475,0741,48
59385475,2141,70
59385475,0067,88
59385475,0280,81
59385475,0665,75
59385475,2216,45
59385475,0518,63
59385475,0427,75
59385475,2891,100
59385475,2467,60
59385475,0776,45
59385475,0575,68
59385475,1809,62
59385475,0430,68
59385475,1329,51
59385475,3633,93
59385475,2585,85
59385475,0587,50
52717841,1886,45
52717841,3606,78
52717841,2832,77
52717841,2230,83
52717841,1835,86
52717841,1876,86
52717841,1121,42
52717841,0963,72
52717841,1331,34
52717841,2846,81
52717841,0723,47
52717841,2610,54
52717841,0442,48
52717841,2589,74
52717841,0206,89
52717841,2130,48
52717841,2241,45
52717841,2751,32
52717841,0662,90
52717841,2715,56
93945566,0909,76
93945566,1204,76
93945566,2700,60
93945566,0172,41
93945566,2562,78
93945566,1919,43
93945566,0019,70
93945566,1087,95
93945566,1688,100
93945566,2152,94
93945566,0248,36
93945566,3644,97
93945566,3088,62
93945566,0940,51
93945566,0957,31
93945566,0585,39
93945566,0592,33
93945566,2702,68
93945566,2853,93
93945566,0941,82
77345028,1091,45
77345028,2209,94
77345028,0916,73
77345028,3061,42
77345028,2952,52
77345028,1941,100
77345028,2567,49
77345028,3313,65
77345028,1009,53
77345028,3286,63
77345028,0300,54
77345028,2160,60
77345028,1596,83
77345028,1713,75
77345028,1038,48
77345028,0706,96
77345028,2749,56
77345028,1019,83
77345028,0623,94
77345028,1403,73
90786765,2295,34
90786765,2996,61
90786765,0869,51
90786765,0781,96
90786765,3055,49
90786765,0963,31
90786765,2159,67
90786765,1601,72
90786765,0319,97
90786765,1762,53
90786765,1660,81
90786765,1562,40
90786765,0331,69
90786765,2502,83
90786765,3155,36
90786765,2501,58
90786765,2267,87
90786765,3523,81
90786765,0498,58
90786765,2931,30
25889031,2155,72
25889031,0101,53
25889031,0313,47
25889031,1776,90
25889031,0698,68
25889031,3626,69
25889031,3648,72
25889031,2963,60
25889031,1892,57
25889031,1309,87
25889031,2751,97
25889031,2777,65
25889031,1978,54
25889031,0635,71
25889031,2784,51
25889031,3584,46
25889031,0458,64
25889031,1172,91
25889031,2326,76
25889031,3062,55
48698391,1340,60
48698391,1586,41
48698391,3252,88
48698391,2055,52
48698391,1552,98
48698391,2920,59
48698391,2705,90
48698391,0010,78
48698391,0194,38
48698391,1504,54
48698391,3253,84
48698391,2199,82
48698391,2684,73
48698391,3529,42
48698391,2706,90
48698391,2955,64
48698391,2745,93
48698391,2398,70
48698391,1357,85
48698391,1651,44
98051840,2968,89
98051840,2742,33
98051840,0792,74
98051840,3143,95
98051840,2023,89
98051840,0275,94
98051840,0168,87
98051840,2420,87
98051840,0414,97
98051840,0456,92
98051840,0023,79
98051840,1842,43
98051840,2862,57
98051840,0908,45
98051840,2287,82
98051840,1356,45
98051840,2914,43
98051840,3229,59
98051840,2664,56
98051840,0243,40
13437297,3260,53
13437297,2246,88
13437297,0681,86
13437297,0303,35
13437297,2557,86
13437297,3391,65
13437297,3577,66
13437297,0422,72
13437297,1973,37
13437297,0618,47
13437297,3175,54
13437297,2826,95
13437297,0726,65
13437297,0391,80
13437297,0646,61
13437297,2160,78
13437297,1438,97
13437297,1337,35
13437297,0010,33
13437297,2715,75
83493874,2052,93
83493874,3279,66
83493874,2418,77
83493874,3668,58
83493874,0787,81
83493874,3232,59
83493874,2615,35
83493874,2283,67
83493874,3643,55
83493874,1809,98
83493874,1637,94
83493874,0448,83
83493874,2018,62
83493874,3131,92
83493874,0394,38
83493874,1461,37
83493874,1904,43
83493874,1664,41
83493874,1312,84
83493874,2706,75
40439297,0155,93
40439297,3219,94
40439297,0256,52
40439297,1079,34
40439297,1726,100
40439297,2809,84
40439297,1846,38
40439297,1996,44
40439297,0822,38
40439297,0226,76
40439297,1484,65
40439297,2123,99
40439297,1387,44
40439297,3303,86
40439297,1384,72
40439297,1598,31
40439297,0484,49
40439297,1501,65
40439297,1906,89
40439297,0479,93
32306397,0674,95
32306397,2807,98
32306397,1784,39
32306397,1111,34
32306397,2593,81
32306397,0669,67
32306397,3095,89
32306397,3462,36
32306397,2687,77
32306397,1158,82
32306397,3379,97
32306397,3170,81
32306397,2801,38
32306397,0139,76
32306397,0162,75
32306397,3505,54
32306397,2134,41
32306397,2857,58
32306397,2329,30
32306397,3616,98
37866501,3366,37
37866501,0760,33
37866501,0604,49
37866501,2853,71
37866501,1220,90
37866501,2678,74
37866501,2131,33
37866501,3235,40
37866501,1035,66
37866501,2155,89
37866501,1563,65
37866501,1594,43
37866501,0764,61
37866501,1516,84
37866501,1640,57
37866501,3644,100
37866501,3376,65
37866501,1632,72
37866501,2639,81
37866501,2439,86
53739501,1135,58
53739501,0479,90
53739501,3154,88
53739501,2644,93
53739501,0181,47
53739501,0283,96
53739501,3167,49
53739501,2422,64
53739501,1920,47
53739501,2793,61
53739501,2637,56
53739501,0924,33
53739501,1002,65
53739501,0339,97
53739501,0363,89
53739501,3483,77
53739501,2875,71
53739501,1221,83
53739501,2564,91
53739501,0736,69
88153852,2346,88
88153852,2545,79
88153852,2828,69
88153852,2870,85
88153852,3254,43
88153852,1502,34
88153852,3359,41
88153852,3647,67
88153852,1113,43
88153852,0484,44
88153852,2963,62
88153852,0614,46
88153852,0687,43
88153852,3391,47
88153852,0659,100
88153852,0898,51
88153852,3010,85
88153852,1363,75
88153852,1448,30
88153852,3667,91
62027385,3294,32
62027385,2566,81
62027385,1781,56
62027385,2718,48
62027385,0902,62
62027385,3082,62
62027385,0515,79
62027385,1755,30
62027385,2499,67
62027385,2854,62
62027385,0228,100
62027385,0085,32
62027385,0082,66
62027385,2382,45
62027385,2328,48
62027385,2158,78
62027385,1479,78
62027385,3567,42
62027385,1574,42
62027385,1101,90
20299999,2451,37
20299999,1090,82
20299999,2900,48
20299999,0932,44
20299999,1580,90
